symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags,notional
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,1800000,2026-08-25 14:07:45.517000+00:00,2026-08-25 14:17:39.777000+00:00,SELL,1,20,0.0,7685.0,7686.0,7685.0,7686.0,-20.0,-20.0,1,0.013012361743656473,1,0.0,1,PASS,,153720.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,1800000,2026-08-25 14:07:46.005000+00:00,2026-08-25 14:22:40.881000+00:00,SELL,1,20,0.0,7684.75,7684.5,7684.75,7684.5,5.0,5.0,1,0.003253196265330687,1,0.0,1,PASS,,153690.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,1800000,2026-08-25 14:32:44.220000+00:00,2026-08-25 14:47:39.123000+00:00,SELL,1,20,0.0,7681.5,7676.25,7681.5,7676.25,105.0,105.0,1,0.0683460261667643,1,0.0,1,PASS,,153525.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,1800000,2026-08-25 14:32:44.722000+00:00,2026-08-25 14:51:40.178000+00:00,SELL,1,20,0.0,7681.5,7676.0,7681.5,7676.0,110.0,110.0,1,0.07160059884137213,1,0.0,1,PASS,,153520.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,1800000,2026-08-25 14:36:45.392000+00:00,2026-08-25 14:52:49.735000+00:00,SELL,1,20,0.0,7679.5,7679.0,7679.5,7679.0,10.0,10.0,1,0.006510840549514943,1,0.0,1,PASS,,153580.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,1800000,2026-08-25 14:36:45.889000+00:00,2026-08-25 14:56:51.724000+00:00,SELL,1,20,0.0,7679.5,7678.5,7679.5,7678.5,20.0,20.0,1,0.013021681099029885,1,0.0,1,PASS,,153570.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,1800000,2026-08-25 14:36:46.386000+00:00,2026-08-25 14:56:52.232000+00:00,SELL,1,20,0.0,7679.5,7678.75,7679.5,7678.75,15.0,15.0,1,0.009766260824272413,1,0.0,1,PASS,,153575.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,1800000,2026-08-25 14:46:48.810000+00:00,2026-08-25 15:01:22.941000+00:00,SELL,1,20,0.0,7676.5,7680.25,7676.5,7680.25,-75.0,-75.0,1,0.048850387546407865,1,0.0,1,PASS,,153605.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,1800000,2026-08-25 14:51:10.319000+00:00,2026-08-25 15:06:24.448000+00:00,SELL,1,20,0.0,7674.75,7678.0,7674.75,7678.0,-65.0,-65.0,1,0.04234665624287436,1,0.0,1,PASS,,153560.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,1800000,2026-08-25 14:51:10.814000+00:00,2026-08-25 15:06:44.762000+00:00,SELL,1,20,0.0,7675.25,7678.25,7675.25,7678.25,-60.0,-60.0,1,0.0390866747011498,1,0.0,1,PASS,,153565.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,10,,1800000,2026-08-25 14:51:31.126000+00:00,2026-08-25 15:11:35.880000+00:00,SELL,1,20,0.0,7674.75,7680.0,7674.75,7680.0,-105.0,-105.0,1,0.06840613700772012,1,0.0,1,PASS,,153600.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,11,,1800000,2026-08-25 15:04:54.748000+00:00,2026-08-25 15:14:47.676000+00:00,SELL,1,20,0.0,7677.0,7679.0,7677.0,7679.0,-40.0,-40.0,1,0.02605184316790413,1,0.0,1,PASS,,153580.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,12,,1800000,2026-08-25 15:07:44.491000+00:00,2026-08-25 15:17:38.378000+00:00,SELL,1,20,0.0,7679.25,7681.0,7679.25,7681.0,-35.0,-35.0,1,0.022788683790734773,1,0.0,1,PASS,,153620.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,13,,1800000,2026-08-25 15:07:44.980000+00:00,2026-08-25 15:22:39.383000+00:00,SELL,1,20,0.0,7679.25,7684.25,7679.25,7684.25,-100.0,-100.0,1,0.06511052511638506,1,0.0,1,PASS,,153685.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,14,,1800000,2026-08-25 15:34:43.452000+00:00,2026-08-25 15:44:36.749000+00:00,BUY,1,20,0.0,7684.75,7684.75,7684.75,7684.75,0.0,0.0,1,0.0,1,0.0,1,PASS,,153695.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,15,,1800000,2026-08-25 15:34:54.115000+00:00,2026-08-25 15:45:58.054000+00:00,BUY,1,20,0.0,7683.75,7683.0,7683.75,7683.0,-15.0,-15.0,1,0.009760858955588092,1,0.0,1,PASS,,153660.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,16,,1800000,2026-08-25 15:34:54.626000+00:00,2026-08-25 15:49:48.868000+00:00,BUY,1,20,0.0,7683.75,7679.25,7683.75,7679.25,-90.0,-90.0,1,0.05856515373352855,1,0.0,1,PASS,,153585.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,17,,1800000,2026-08-25 15:39:55.284000+00:00,2026-08-25 15:51:09.688000+00:00,BUY,1,20,0.0,7684.5,7680.5,7684.5,7680.5,-80.0,-80.0,1,0.052052833626130515,1,0.0,1,PASS,,153610.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,18,,1800000,2026-08-25 15:39:55.760000+00:00,2026-08-25 15:51:10.194000+00:00,BUY,1,20,0.0,7684.5,7680.5,7684.5,7680.5,-80.0,-80.0,1,0.052052833626130515,1,0.0,1,PASS,,153610.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,19,,1800000,2026-08-25 15:51:10.697000+00:00,2026-08-25 15:56:10.109000+00:00,SELL,1,20,0.0,7680.75,7687.25,7680.75,7687.25,-130.0,-130.0,1,0.08462715229632523,1,0.0,1,PASS,,153745.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,20,,1800000,2026-08-25 15:51:11.201000+00:00,2026-08-25 16:01:11.930000+00:00,SELL,1,20,0.0,7681.0,7688.5,7681.0,7688.5,-150.0,-150.0,1,0.09764353599791695,1,0.0,1,PASS,,153770.0
