symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,3600000,2026-03-11 13:31:18.579000+00:00,2026-03-11 13:40:55.307000+00:00,BUY,1,50,0.0,6797.0,6799.5,6797.0,6799.5,125.0,125.0,1,0.036780932764454904,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,3600000,2026-03-11 13:50:58.964000+00:00,2026-03-11 14:01:01.933000+00:00,BUY,1,50,0.0,6780.25,6810.5,6780.25,6810.5,1512.5,1512.5,1,0.44614874082814054,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,3600000,2026-03-11 14:11:05.681000+00:00,2026-03-11 14:31:21.393000+00:00,SELL,1,50,0.0,6794.5,6780.75,6794.5,6780.75,687.5,687.5,1,0.2023695636176319,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,3600000,2026-03-11 14:21:08.266000+00:00,2026-03-11 14:41:04.436000+00:00,SELL,1,50,0.0,6793.5,6785.0,6793.5,6785.0,425.0,425.0,1,0.12511959961728122,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,3600000,2026-03-11 14:41:25.456000+00:00,2026-03-11 14:50:59.221000+00:00,BUY,1,50,0.0,6785.0,6794.0,6785.0,6794.0,450.0,450.0,1,0.13264554163596168,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,3600000,2026-03-11 14:51:30.256000+00:00,2026-03-11 15:01:03.434000+00:00,SELL,1,50,0.0,6794.25,6802.75,6794.25,6802.75,-425.0,-425.0,1,0.1251057879824852,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,3600000,2026-03-11 15:01:44.224000+00:00,2026-03-11 15:21:50.720000+00:00,BUY,1,50,0.0,6798.5,6772.5,6798.5,6772.5,-1300.0,-1300.0,1,0.38243730234610573,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,3600000,2026-03-11 15:11:48.010000+00:00,2026-03-11 15:31:14.638000+00:00,BUY,1,50,0.0,6783.75,6759.25,6783.75,6759.25,-1225.0,-1225.0,1,0.3611571770775751,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,3600000,2026-03-11 15:31:44.977000+00:00,2026-03-11 15:41:18.599000+00:00,BUY,1,50,0.0,6760.0,6765.25,6760.0,6765.25,262.5,262.5,1,0.07766272189349112,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,3600000,2026-03-11 15:41:48.498000+00:00,2026-03-11 16:01:46.061000+00:00,BUY,1,50,0.0,6765.0,6757.25,6765.0,6757.25,-387.5,-387.5,1,0.11456023651145603,1,0.0,1,PASS,
