symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags,notional
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,1800000,2026-06-04 13:33:26.207000+00:00,2026-06-04 13:58:54.024000+00:00,BUY,1,50,0.0,7553.5,7563.25,7553.5,7563.25,487.5,487.5,1,0.12907923479181838,1,0.0,1,PASS,,378162.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,1800000,2026-06-04 13:38:37.712000+00:00,2026-06-04 14:03:25.498000+00:00,BUY,1,50,0.0,7559.25,7556.5,7559.25,7556.5,-137.5,-137.5,1,0.03637927043026755,1,0.0,1,PASS,,377825.0
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,1800000,2026-06-04 13:44:10.241000+00:00,2026-06-04 14:04:35.146000+00:00,BUY,1,50,0.0,7550.0,7554.0,7550.0,7554.0,200.0,200.0,1,0.052980132450331126,1,0.0,1,PASS,,377700.0
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,1800000,2026-06-04 13:49:20.854000+00:00,2026-06-04 14:04:35.146000+00:00,BUY,1,50,0.0,7553.5,7554.0,7553.5,7554.0,25.0,25.0,1,0.0066194479380419675,1,0.0,1,PASS,,377700.0
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,1800000,2026-06-04 14:09:56.632000+00:00,2026-06-04 14:14:09.171000+00:00,BUY,1,50,0.0,7554.5,7559.25,7554.5,7559.25,237.5,237.5,1,0.06287643126613277,1,0.0,1,PASS,,377962.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,1800000,2026-06-04 14:09:56.632000+00:00,2026-06-04 14:15:28.994000+00:00,BUY,1,50,0.0,7554.5,7562.25,7554.5,7562.25,387.5,387.5,1,0.10258786153947978,1,0.0,1,PASS,,378112.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,1800000,2026-06-04 14:20:51.035000+00:00,2026-06-04 14:28:53.125000+00:00,SELL,1,50,0.0,7559.75,7569.25,7559.75,7569.25,-475.0,-475.0,1,0.12566553126756838,1,0.0,1,PASS,,378462.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,1800000,2026-06-04 14:20:51.035000+00:00,2026-06-04 14:31:05.254000+00:00,SELL,1,50,0.0,7559.75,7564.25,7559.75,7564.25,-225.0,-225.0,1,0.05952577796884817,1,0.0,1,PASS,,378212.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,1800000,2026-06-04 14:26:02.698000+00:00,2026-06-04 14:45:38.195000+00:00,SELL,1,50,0.0,7568.25,7567.25,7568.25,7567.25,50.0,50.0,1,0.013213094176328741,1,0.0,1,PASS,,378362.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,1800000,2026-06-04 14:36:05.705000+00:00,2026-06-04 14:49:08.900000+00:00,SELL,1,50,0.0,7563.25,7562.25,7563.25,7562.25,50.0,50.0,1,0.013221829240075365,1,0.0,1,PASS,,378112.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,10,,1800000,2026-06-04 14:44:07.534000+00:00,2026-06-04 14:55:01.512000+00:00,SELL,1,50,0.0,7567.0,7566.0,7567.0,7566.0,50.0,50.0,1,0.013215276860050218,1,0.0,1,PASS,,378300.0
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,11,,1800000,2026-06-04 15:00:22.854000+00:00,2026-06-04 15:01:12.516000+00:00,BUY,1,50,0.0,7571.0,7572.0,7571.0,7572.0,50.0,50.0,1,0.01320829480914014,1,0.0,1,PASS,,378600.0
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,12,,1800000,2026-06-04 15:06:14.910000+00:00,2026-06-04 15:13:56.656000+00:00,SELL,1,50,0.0,7574.5,7581.75,7574.5,7581.75,-362.5,-362.5,1,0.09571588883754703,1,0.0,1,PASS,,379087.5
