symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags,notional
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,1800000,2026-09-21 14:03:58.364000+00:00,2026-09-21 14:11:06.450000+00:00,SELL,1,50.0,0.0,7772.75,7773.25,7772.75,7773.25,-25.0,-25.0,1,0.0064327297288604415,1,0.0,1,PASS,,388662.5
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,1800000,2026-09-21 14:05:29.951000+00:00,2026-09-21 14:11:08.447000+00:00,SELL,1,50.0,0.0,7769.75,7773.25,7769.75,7773.25,-175.0,-175.0,1,0.0450464944174523,1,0.0,1,PASS,,388662.5
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,1800000,2026-09-21 14:05:39.138000+00:00,2026-09-21 14:14:03.945000+00:00,SELL,1,50.0,0.0,7769.0,7776.75,7769.0,7776.75,-387.5,-387.5,1,0.09975543828034496,1,0.0,1,PASS,,388837.5
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,1800000,2026-09-21 14:10:50.894000+00:00,2026-09-21 14:14:04.943000+00:00,SELL,1,50.0,0.0,7774.0,7776.75,7774.0,7776.75,-137.5,-137.5,1,0.03537432467198354,1,0.0,1,PASS,,388837.5
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,1800000,2026-09-21 14:10:51.876000+00:00,2026-09-21 14:15:44.444000+00:00,SELL,1,50.0,0.0,7773.75,7777.75,7773.75,7777.75,-200.0,-200.0,1,0.05145521788068821,1,0.0,1,PASS,,388887.5
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,1800000,2026-09-21 14:15:46.440000+00:00,2026-09-21 14:17:12.969000+00:00,BUY,1,50.0,0.0,7777.75,7780.5,7777.75,7780.5,137.5,137.5,1,0.035357269133104045,1,0.0,1,PASS,,389025.0
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,1800000,2026-09-21 14:16:36.748000+00:00,2026-09-21 14:17:12.969000+00:00,BUY,1,50.0,0.0,7780.25,7780.5,7780.25,7780.5,12.5,12.5,1,0.0032132643552585075,1,0.0,1,PASS,,389025.0
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,1800000,2026-09-21 14:16:55.739000+00:00,2026-09-21 14:17:12.969000+00:00,BUY,1,50.0,0.0,7781.0,7780.5,7781.0,7780.5,-25.0,-25.0,1,0.006425909266161161,1,0.0,1,PASS,,389025.0
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,1800000,2026-09-21 14:18:34.799000+00:00,2026-09-21 14:21:14+00:00,BUY,1,50.0,0.0,7782.0,7782.0,7782.0,7782.0,0.0,0.0,1,0.0,1,0.0,1,PASS,,389100.0
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,1800000,2026-09-21 14:18:53.749000+00:00,2026-09-21 14:22:28.299000+00:00,BUY,1,50.0,0.0,7782.25,7786.75,7782.25,7786.75,225.0,225.0,1,0.05782389411802499,1,0.0,1,PASS,,389337.5
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,10,,1800000,2026-09-21 14:21:27.032000+00:00,2026-09-21 14:22:28.299000+00:00,BUY,1,50.0,0.0,7782.75,7786.75,7782.75,7786.75,200.0,200.0,1,0.051395714882271695,1,0.0,1,PASS,,389337.5
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,11,,1800000,2026-09-21 14:21:27.032000+00:00,2026-09-21 14:22:28.299000+00:00,BUY,1,50.0,0.0,7782.75,7786.75,7782.75,7786.75,200.0,200.0,1,0.051395714882271695,1,0.0,1,PASS,,389337.5
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,12,,1800000,2026-09-21 14:21:38.779000+00:00,2026-09-21 14:22:28.299000+00:00,BUY,1,50.0,0.0,7782.5,7786.75,7782.5,7786.75,212.5,212.5,1,0.0546097012528108,1,0.0,1,PASS,,389337.5
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,13,,1800000,2026-09-21 14:23:34.674000+00:00,2026-09-21 14:29:58.463000+00:00,BUY,1,50.0,0.0,7788.0,7787.75,7788.0,7787.75,-12.5,-12.5,1,0.0032100667693888032,1,0.0,1,PASS,,389387.5
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,14,,1800000,2026-09-21 14:25:45.582000+00:00,2026-09-21 14:33:37.794000+00:00,BUY,1,50.0,0.0,7789.25,7790.5,7789.25,7790.5,62.5,62.5,1,0.016047758128189493,1,0.0,1,PASS,,389525.0
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,15,,1800000,2026-09-21 14:25:46.577000+00:00,2026-09-21 14:33:58.247000+00:00,BUY,1,50.0,0.0,7789.25,7789.5,7789.25,7789.5,12.5,12.5,1,0.0032095516256378984,1,0.0,1,PASS,,389475.0
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,16,,1800000,2026-09-21 14:25:47.580000+00:00,2026-09-21 14:33:59.275000+00:00,BUY,1,50.0,0.0,7789.25,7790.0,7789.25,7790.0,37.5,37.5,1,0.009628654876913695,1,0.0,1,PASS,,389500.0
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,17,,1800000,2026-09-21 14:28:46.476000+00:00,2026-09-21 14:36:01.420000+00:00,BUY,1,50.0,0.0,7790.0,7789.5,7790.0,7789.5,-25.0,-25.0,1,0.006418485237483954,1,0.0,1,PASS,,389475.0
