symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,3600000,2026-03-06 14:33:51.824000+00:00,2026-03-06 15:34:03.729000+00:00,BUY,1,50,0.0,6740.75,6764.0,6740.75,6764.0,1162.5,1162.5,1,0.34491710863034525,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,3600000,2026-03-06 14:43:56.355000+00:00,2026-03-06 15:34:47.014000+00:00,BUY,1,50,0.0,6728.75,6765.75,6728.75,6765.75,1850.0,1850.0,1,0.5498792494891325,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,3600000,2026-03-06 14:54:16.178000+00:00,2026-03-06 15:43:53.935000+00:00,BUY,1,50,0.0,6727.75,6762.0,6727.75,6762.0,1712.5,1712.5,1,0.5090855040689681,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,3600000,2026-03-06 15:04:09.260000+00:00,2026-03-06 15:54:16.672000+00:00,BUY,1,50,0.0,6741.75,6749.0,6741.75,6749.0,362.5,362.5,1,0.10753884377201765,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,3600000,2026-03-06 15:14:07.527000+00:00,2026-03-06 16:03:58.752000+00:00,BUY,1,50,0.0,6747.25,6773.75,6747.25,6773.75,1325.0,1325.0,1,0.39275260291229763,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,3600000,2026-03-06 15:24:09.709000+00:00,2026-03-06 16:14:12.507000+00:00,BUY,1,50,0.0,6759.0,6759.75,6759.0,6759.75,37.5,37.5,1,0.011096316023080336,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,3600000,2026-03-06 15:44:54.772000+00:00,2026-03-06 16:16:30.283000+00:00,BUY,1,50,0.0,6766.5,6765.5,6766.5,6765.5,-50.0,-50.0,1,0.014778689130274145,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,3600000,2026-03-06 15:55:40.533000+00:00,2026-03-06 16:24:28.462000+00:00,BUY,1,50,0.0,6763.0,6754.0,6763.0,6754.0,-450.0,-450.0,1,0.1330770368179802,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,3600000,2026-03-06 16:06:27.859000+00:00,2026-03-06 16:27:54.870000+00:00,BUY,1,50,0.0,6776.0,6757.0,6776.0,6757.0,-950.0,-950.0,1,0.2804014167650531,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,3600000,2026-03-06 16:58:44.909000+00:00,2026-03-06 17:08:42.497000+00:00,SELL,1,50,0.0,6771.25,6760.0,6771.25,6760.0,562.5,562.5,1,0.1661436219309581,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,10,,3600000,2026-03-06 17:19:14.286000+00:00,2026-03-06 17:29:15.393000+00:00,BUY,1,50,0.0,6760.75,6760.5,6760.75,6760.5,-12.5,-12.5,1,0.0036978145915763784,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,11,,3600000,2026-03-06 17:39:48.924000+00:00,2026-03-06 18:00:43.877000+00:00,BUY,1,50,0.0,6747.75,6752.0,6747.75,6752.0,212.5,212.5,1,0.06298395761550146,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,12,,3600000,2026-03-06 17:49:44.879000+00:00,2026-03-06 18:08:39.635000+00:00,BUY,1,50,0.0,6752.0,6758.25,6752.0,6758.25,312.5,312.5,1,0.09256516587677725,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,13,,3600000,2026-03-06 18:10:49.906000+00:00,2026-03-06 18:29:19.492000+00:00,SELL,1,50,0.0,6760.75,6763.0,6760.75,6763.0,-112.5,-112.5,1,0.03328033132418741,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,14,,3600000,2026-03-06 18:20:48.829000+00:00,2026-03-06 18:40:56.544000+00:00,SELL,1,50,0.0,6777.25,6762.25,6777.25,6762.25,750.0,750.0,1,0.22132871002250176,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,15,,3600000,2026-03-06 18:30:49.261000+00:00,2026-03-06 18:51:35.862000+00:00,SELL,1,50,0.0,6765.75,6758.25,6765.75,6758.25,375.0,375.0,1,0.1108524553818867,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,16,,3600000,2026-03-06 19:01:24.326000+00:00,2026-03-06 19:10:47.426000+00:00,SELL,1,50,0.0,6760.5,6768.5,6760.5,6768.5,-400.0,-400.0,1,0.11833444271873382,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,17,,3600000,2026-03-06 19:11:21.192000+00:00,2026-03-06 19:21:45.770000+00:00,BUY,1,50,0.0,6769.5,6765.75,6769.5,6765.75,-187.5,-187.5,1,0.05539552404165743,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,18,,3600000,2026-03-06 19:32:06.554000+00:00,2026-03-06 19:52:48.997000+00:00,SELL,1,50,0.0,6769.5,6764.75,6769.5,6764.75,237.5,237.5,1,0.07016766378609943,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,19,,3600000,2026-03-06 19:42:08.348000+00:00,2026-03-06 20:01:32.465000+00:00,SELL,1,50,0.0,6773.75,6774.75,6773.75,6774.75,-50.0,-50.0,1,0.014762871378483115,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,20,,3600000,2026-03-06 20:03:11.456000+00:00,2026-03-06 20:10:22.322000+00:00,SELL,1,50,0.0,6774.25,6768.25,6774.25,6768.25,300.0,300.0,1,0.08857069048234122,1,0.0,1,PASS,
