symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,3600000,2026-04-06 13:39:32.088000+00:00,2026-04-06 14:39:31.297000+00:00,BUY,1,50,0.0,6629.0,6632.0,6629.0,6632.0,150.0,150.0,1,0.04525569467491326,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,3600000,2026-04-06 13:54:07.452000+00:00,2026-04-06 14:54:05.184000+00:00,BUY,1,50,0.0,6641.5,6637.0,6641.5,6637.0,-225.0,-225.0,1,0.06775577806218475,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,3600000,2026-04-06 14:12:43.128000+00:00,2026-04-06 15:12:50.330000+00:00,BUY,1,50,0.0,6639.75,6635.75,6639.75,6635.75,-200.0,-200.0,1,0.06024323204939945,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,3600000,2026-04-06 14:44:32.610000+00:00,2026-04-06 15:44:30.770000+00:00,BUY,1,50,0.0,6640.5,6633.75,6640.5,6633.75,-337.5,-337.5,1,0.10164897221594758,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,3600000,2026-04-06 14:59:57.072000+00:00,2026-04-06 16:00:05.786000+00:00,BUY,1,50,0.0,6638.75,6643.0,6638.75,6643.0,212.5,212.5,1,0.06401807569196008,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,3600000,2026-04-06 15:33:57.734000+00:00,2026-04-06 16:33:57.232000+00:00,BUY,1,50,0.0,6631.5,6642.0,6631.5,6642.0,525.0,525.0,1,0.15833521827640804,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,3600000,2026-04-06 15:58:04.971000+00:00,2026-04-06 16:58:03.886000+00:00,BUY,1,50,0.0,6641.5,6641.0,6641.5,6641.0,-25.0,-25.0,1,0.007528419784687193,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,3600000,2026-04-06 16:17:41.479000+00:00,2026-04-06 17:17:41.336000+00:00,BUY,1,50,0.0,6640.25,6629.0,6640.25,6629.0,-562.5,-562.5,1,0.1694213320281616,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,3600000,2026-04-06 16:52:12.551000+00:00,2026-04-06 17:52:12.559000+00:00,BUY,1,50,0.0,6644.75,6631.75,6644.75,6631.75,-650.0,-650.0,1,0.19564317694420408,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,3600000,2026-04-06 17:16:09.933000+00:00,2026-04-06 18:16:09.249000+00:00,BUY,1,50,0.0,6624.5,6638.5,6624.5,6638.5,700.0,700.0,1,0.21133670465695525,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,10,,3600000,2026-04-06 18:19:39.935000+00:00,2026-04-06 19:19:41.017000+00:00,BUY,1,50,0.0,6642.5,6644.0,6642.5,6644.0,75.0,75.0,1,0.02258185923974407,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,11,,3600000,2026-04-06 18:40:17.838000+00:00,2026-04-06 19:40:17.377000+00:00,BUY,1,50,0.0,6642.5,6645.25,6642.5,6645.25,137.5,137.5,1,0.041400075272864136,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,12,,3600000,2026-04-06 19:01:05.472000+00:00,2026-04-06 19:50:00.501000+00:00,BUY,1,50,0.0,6647.5,6651.5,6647.5,6651.5,200.0,200.0,1,0.06017299736743137,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,13,,3600000,2026-04-06 19:42:57.985000+00:00,2026-04-06 19:50:00.501000+00:00,BUY,1,50,0.0,6643.5,6651.5,6643.5,6651.5,400.0,400.0,1,0.12041845412809514,1,0.0,1,PASS,
