symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags
ES,ES,500,26628.8,26628.8,24498.496,28173.2704,26628.8,24498.496,28173.2704,0,,3600000,2026-03-31 14:19:13.065000+00:00,2026-03-31 14:40:11.428000+00:00,SELL,1,50,0,6488,6482.75,6488,6482.75,262.5,262.5,1,0.080918619,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.496,28173.2704,26628.8,24498.496,28173.2704,1,,3600000,2026-03-31 14:29:56.839000+00:00,2026-03-31 14:50:44.403000+00:00,SELL,1,50,0,6492.5,6461.5,6492.5,6461.5,1550,1550,1,0.477474008,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.496,28173.2704,26628.8,24498.496,28173.2704,2,,3600000,2026-03-31 15:00:47.065000+00:00,2026-03-31 15:11:50.919000+00:00,SELL,1,50,0,6459.75,6476.5,6459.75,6476.5,-837.5,-837.5,1,0.25929796,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.496,28173.2704,26628.8,24498.496,28173.2704,3,,3600000,2026-03-31 15:22:23.494000+00:00,2026-03-31 15:40:10.884000+00:00,BUY,1,50,0,6478.5,6477,6478.5,6477,-75,-75,1,0.023153508,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.496,28173.2704,26628.8,24498.496,28173.2704,4,,3600000,2026-03-31 15:33:48.687000+00:00,2026-03-31 15:50:54.073000+00:00,BUY,1,50,0,6468.25,6472.75,6468.25,6472.75,225,225,1,0.069570595,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.496,28173.2704,26628.8,24498.496,28173.2704,5,,3600000,2026-03-31 15:44:41.409000+00:00,2026-03-31 15:54:55.711000+00:00,BUY,1,50,0,6475.75,6472.75,6475.75,6472.75,-150,-150,1,0.04632668,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.496,28173.2704,26628.8,24498.496,28173.2704,6,,3600000,2026-03-31 16:16:53.736000+00:00,2026-03-31 16:22:13.785000+00:00,BUY,1,50,0,6485.5,6484,6485.5,6484,-75,-75,1,0.023128517,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.496,28173.2704,26628.8,24498.496,28173.2704,7,,3600000,2026-03-31 16:29:16.559000+00:00,2026-03-31 16:39:09.904000+00:00,SELL,1,50,0,6489.5,6503.5,6489.5,6503.5,-700,-700,1,0.215733107,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.496,28173.2704,133144,122492.48,140866.352,8,,3600000,2026-03-31 16:40:21.128000+00:00,2026-03-31 16:42:04.487000+00:00,BUY,5,50,0,6533,6553,6533,6553,5000,5000,1,0.306138068,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.496,28173.2704,133144,122492.48,140866.352,10,,3600000,2026-03-31 16:44:19.073000+00:00,2026-03-31 16:45:45.122000+00:00,SELL,5,50,0,6544.75,6543.5,6544.75,6543.5,312.5,312.5,1,0.019099278,1,0,1,PASS,
