symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,3600000,2026-02-26 14:31:09.315000+00:00,2026-02-26 14:41:58.596000+00:00,SELL,1,50,0.0,6954.25,6944.25,6954.25,6944.25,500.0,500.0,1,0.1437969586943236,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,3600000,2026-02-26 14:53:19.971000+00:00,2026-02-26 15:04:36.137000+00:00,SELL,1,50,0.0,6935.0,6932.5,6935.0,6932.5,125.0,125.0,1,0.03604902667627974,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,3600000,2026-02-26 15:16:34.662000+00:00,2026-02-26 16:07:47.841000+00:00,SELL,1,50,0.0,6900.5,6908.25,6900.5,6908.25,-387.5,-387.5,1,0.11231070212303455,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,3600000,2026-02-26 15:28:00.426000+00:00,2026-02-26 16:07:47.841000+00:00,SELL,1,50,0.0,6878.5,6908.25,6878.5,6908.25,-1487.5,-1487.5,1,0.4325070873010104,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,3600000,2026-02-26 16:07:51+00:00,2026-02-26 16:33:38.491000+00:00,BUY,1,50,0.0,6908.5,6913.5,6908.5,6913.5,250.0,250.0,1,0.07237461098646596,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,3600000,2026-02-26 16:07:51.121000+00:00,2026-02-26 16:33:38.491000+00:00,BUY,1,50,0.0,6908.5,6913.5,6908.5,6913.5,250.0,250.0,1,0.07237461098646596,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,3600000,2026-02-26 16:07:51.230000+00:00,2026-02-26 16:33:38.491000+00:00,BUY,1,50,0.0,6908.75,6913.5,6908.75,6913.5,237.5,237.5,1,0.06875339243712683,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,79886.4,73495.488,84519.8112,7,,3600000,2026-02-26 16:12:36.491000+00:00,2026-02-26 16:33:38.491000+00:00,BUY,3,50,0.0,6911.0,6913.5,6911.0,6913.5,375.0,375.0,1,0.03617421501953408,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,3600000,2026-02-26 16:58:12.339000+00:00,2026-02-26 16:58:12.435000+00:00,SELL,1,50,0.0,6888.75,6889.0,6888.75,6889.0,-12.5,-12.5,1,0.003629105425512611,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,3600000,2026-02-26 16:58:12.525000+00:00,2026-02-26 16:58:12.641000+00:00,SELL,1,50,0.0,6888.75,6889.0,6888.75,6889.0,-12.5,-12.5,1,0.003629105425512611,1,0.0,1,PASS,
