symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags,notional
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,1800000,2026-09-23 14:04:46.795000+00:00,2026-09-23 14:05:41.097000+00:00,BUY,1,50.0,0.0,7800.25,7797.75,7800.25,7797.75,-125.0,-125.0,1,0.032050254799525654,1,0.0,1,PASS,,389887.5
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,1800000,2026-09-23 14:05:42.071000+00:00,2026-09-23 14:12:08.917000+00:00,SELL,1,50.0,0.0,7797.25,7791.5,7797.25,7791.5,287.5,287.5,1,0.07374394818686075,1,0.0,1,PASS,,389575.0
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,1800000,2026-09-23 14:05:43.082000+00:00,2026-09-23 14:12:08.917000+00:00,SELL,1,50.0,0.0,7797.25,7791.5,7797.25,7791.5,287.5,287.5,1,0.07374394818686075,1,0.0,1,PASS,,389575.0
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,1800000,2026-09-23 14:05:43.082000+00:00,2026-09-23 14:12:08.917000+00:00,SELL,1,50.0,0.0,7797.25,7791.5,7797.25,7791.5,287.5,287.5,1,0.07374394818686075,1,0.0,1,PASS,,389575.0
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,1800000,2026-09-23 14:08:01.901000+00:00,2026-09-23 14:12:08.917000+00:00,SELL,1,50.0,0.0,7796.25,7791.5,7796.25,7791.5,237.5,237.5,1,0.060926727593394264,1,0.0,1,PASS,,389575.0
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,1800000,2026-09-23 14:10:22.347000+00:00,2026-09-23 14:12:08.917000+00:00,SELL,1,50.0,0.0,7794.25,7791.5,7794.25,7791.5,137.5,137.5,1,0.03528241973249511,1,0.0,1,PASS,,389575.0
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,1800000,2026-09-23 14:10:23.331000+00:00,2026-09-23 14:12:08.917000+00:00,SELL,1,50.0,0.0,7794.0,7791.5,7794.0,7791.5,125.0,125.0,1,0.03207595586348473,1,0.0,1,PASS,,389575.0
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,1800000,2026-09-23 14:10:24.376000+00:00,2026-09-23 14:12:08.917000+00:00,SELL,1,50.0,0.0,7794.0,7791.5,7794.0,7791.5,125.0,125.0,1,0.03207595586348473,1,0.0,1,PASS,,389575.0
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,1800000,2026-09-23 14:12:03.130000+00:00,2026-09-23 14:12:08.917000+00:00,SELL,1,50.0,0.0,7791.75,7791.5,7791.75,7791.5,12.5,12.5,1,0.0032085218339910804,1,0.0,1,PASS,,389575.0
ESZ6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,1800000,2026-09-23 14:14:26.227000+00:00,2026-09-23 14:16:05.676000+00:00,SELL,1,50.0,0.0,7791.75,7793.0,7791.75,7793.0,-62.5,-62.5,1,0.0160426091699554,1,0.0,1,PASS,,389650.0
