symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags,notional
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,1800000,2026-09-24 14:15:39.744000+00:00,2026-09-24 14:16:50.664000+00:00,SELL,1,20.0,0.0,30582.5,30581.0,30582.5,30581.0,30.0,30.0,1,0.004904765797433173,1,0.0,1,PASS,,611620.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,1800000,2026-09-24 14:15:40.744000+00:00,2026-09-24 14:18:49.463000+00:00,SELL,1,20.0,0.0,30580.5,30592.75,30580.5,30592.75,-245.0,-245.0,1,0.040058207027354034,1,0.0,1,PASS,,611855.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,1800000,2026-09-24 14:16:10.068000+00:00,2026-09-24 14:21:01.745000+00:00,SELL,1,20.0,0.0,30570.75,30600.0,30570.75,30600.0,-585.0,-585.0,1,0.09567969382497976,1,0.0,1,PASS,,612000.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,1800000,2026-09-24 14:21:02.748000+00:00,2026-09-24 14:22:30.176000+00:00,BUY,1,20.0,0.0,30600.25,30600.25,30600.25,30600.25,0.0,0.0,1,0.0,1,0.0,1,PASS,,612005.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,1800000,2026-09-24 14:21:51.151000+00:00,2026-09-24 14:24:12.427000+00:00,BUY,1,20.0,0.0,30600.75,30602.0,30600.75,30602.0,25.0,25.0,1,0.0040848672009672965,1,0.0,1,PASS,,612040.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,1800000,2026-09-24 14:22:24.683000+00:00,2026-09-24 14:30:53.868000+00:00,BUY,1,20.0,0.0,30594.0,30606.5,30594.0,30606.5,250.0,250.0,1,0.040857684513303266,1,0.0,1,PASS,,612130.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,1800000,2026-09-24 14:23:12.551000+00:00,2026-09-24 14:33:15.428000+00:00,BUY,1,20.0,0.0,30603.75,30608.0,30603.75,30608.0,85.0,85.0,1,0.01388718702773353,1,0.0,1,PASS,,612160.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,1800000,2026-09-24 14:25:21.981000+00:00,2026-09-24 14:33:53.972000+00:00,BUY,1,20.0,0.0,30602.25,30621.5,30602.25,30621.5,385.0,385.0,1,0.0629038714473609,1,0.0,1,PASS,,612430.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,1800000,2026-09-24 14:26:12.879000+00:00,2026-09-24 14:34:14.794000+00:00,BUY,1,20.0,0.0,30613.75,30622.5,30613.75,30622.5,175.0,175.0,1,0.028581928055203952,1,0.0,1,PASS,,612450.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,1800000,2026-09-24 14:26:13.879000+00:00,2026-09-24 14:36:11.759000+00:00,BUY,1,20.0,0.0,30614.75,30631.0,30614.75,30631.0,325.0,325.0,1,0.053078989702676,1,0.0,1,PASS,,612620.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,10,,1800000,2026-09-24 14:29:03.199000+00:00,2026-09-24 14:36:55.888000+00:00,BUY,1,20.0,0.0,30634.25,30609.25,30634.25,30609.25,-500.0,-500.0,1,0.0816080041130434,1,0.0,1,PASS,,612185.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,11,,1800000,2026-09-24 14:29:04.200000+00:00,2026-09-24 14:36:56.887000+00:00,BUY,1,20.0,0.0,30634.75,30610.75,30634.75,30610.75,-480.0,-480.0,1,0.07834240527505529,1,0.0,1,PASS,,612215.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,12,,1800000,2026-09-24 14:31:23.374000+00:00,2026-09-24 14:45:24.811000+00:00,BUY,1,20.0,0.0,30614.0,30577.25,30614.0,30577.25,-735.0,-735.0,1,0.1200431175279284,1,0.0,1,PASS,,611545.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,13,,1800000,2026-09-24 14:32:24.875000+00:00,2026-09-24 14:45:24.811000+00:00,BUY,1,20.0,0.0,30609.5,30577.25,30609.5,30577.25,-645.0,-645.0,1,0.10535944723043499,1,0.0,1,PASS,,611545.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,14,,1800000,2026-09-24 14:32:28.014000+00:00,2026-09-24 14:45:24.811000+00:00,BUY,1,20.0,0.0,30611.25,30577.25,30611.25,30577.25,-680.0,-680.0,1,0.1110702764506513,1,0.0,1,PASS,,611545.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,15,,1800000,2026-09-24 14:36:04.734000+00:00,2026-09-24 14:45:24.811000+00:00,BUY,1,20.0,0.0,30628.5,30577.25,30628.5,30577.25,-1025.0,-1025.0,1,0.16732781559658488,1,0.0,1,PASS,,611545.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,16,,1800000,2026-09-24 14:36:05.734000+00:00,2026-09-24 14:45:24.811000+00:00,BUY,1,20.0,0.0,30629.25,30577.25,30629.25,30577.25,-1040.0,-1040.0,1,0.16977235812173003,1,0.0,1,PASS,,611545.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,17,,1800000,2026-09-24 14:36:06.737000+00:00,2026-09-24 14:45:24.811000+00:00,BUY,1,20.0,0.0,30630.5,30577.25,30630.5,30577.25,-1065.0,-1065.0,1,0.17384632963875876,1,0.0,1,PASS,,611545.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,18,,1800000,2026-09-24 14:36:07.743000+00:00,2026-09-24 14:45:24.811000+00:00,BUY,1,20.0,0.0,30632.0,30577.25,30632.0,30577.25,-1095.0,-1095.0,1,0.1787346565682946,1,0.0,1,PASS,,611545.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,19,,1800000,2026-09-24 14:50:19.802000+00:00,2026-09-24 14:50:40.128000+00:00,BUY,1,20.0,0.0,30605.25,30599.75,30605.25,30599.75,-110.0,-110.0,1,0.01797077298829449,1,0.0,1,PASS,,611995.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,20,,1800000,2026-09-24 14:51:12.426000+00:00,2026-09-24 14:53:28.673000+00:00,SELL,1,20.0,0.0,30585.0,30564.25,30585.0,30564.25,415.0,415.0,1,0.06784371423900605,1,0.0,1,PASS,,611285.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,21,,1800000,2026-09-24 14:55:30.474000+00:00,2026-09-24 15:00:51.550000+00:00,SELL,1,20.0,0.0,30555.5,30545.25,30555.5,30545.25,205.0,205.0,1,0.03354551553730098,1,0.0,1,PASS,,610905.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,22,,1800000,2026-09-24 14:55:31.473000+00:00,2026-09-24 15:00:51.550000+00:00,SELL,1,20.0,0.0,30554.0,30545.25,30554.0,30545.25,175.0,175.0,1,0.028637821561824966,1,0.0,1,PASS,,610905.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,23,,1800000,2026-09-24 14:55:32.483000+00:00,2026-09-24 15:00:51.550000+00:00,SELL,1,20.0,0.0,30554.25,30545.25,30554.25,30545.25,180.0,180.0,1,0.02945580402071725,1,0.0,1,PASS,,610905.0
