symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags,notional
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,1800000,2026-09-02 15:02:30.856000+00:00,2026-09-02 15:03:03.363000+00:00,SELL,1,20.0,0.0,29116.0,29124.0,29116.0,29124.0,-160.0,-160.0,1,0.02747630168979255,1,0.0,1,PASS,,582480.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,1800000,2026-09-02 15:03:01.466000+00:00,2026-09-02 15:04:12.235000+00:00,SELL,1,20.0,0.0,29122.25,29144.5,29122.25,29144.5,-445.0,-445.0,1,0.07640206371417044,1,0.0,1,PASS,,582890.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,1800000,2026-09-02 15:05:02.802000+00:00,2026-09-02 15:05:48.577000+00:00,SELL,1,20.0,0.0,29138.75,29129.0,29138.75,29129.0,195.0,195.0,1,0.03346059800094376,1,0.0,1,PASS,,582580.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,1800000,2026-09-02 15:05:03.301000+00:00,2026-09-02 15:05:48.577000+00:00,SELL,1,20.0,0.0,29138.5,29129.0,29138.5,29129.0,190.0,190.0,1,0.032602913670916486,1,0.0,1,PASS,,582580.0
