symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags,notional
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,1800000,2026-07-17 13:49:55.138000+00:00,2026-07-17 13:55:48.353000+00:00,BUY,1,50,0.0,7495.75,7507.0,7495.75,7507.0,562.5,562.5,1,0.15008504819397658,1,0.0,1,PASS,,375350.0
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,1800000,2026-07-17 13:55:48.353000+00:00,2026-07-17 14:03:32.169000+00:00,SELL,1,50,0.0,7507.0,7522.0,7507.0,7522.0,-750.0,-750.0,1,0.19981350739309978,1,0.0,1,PASS,,376100.0
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,1800000,2026-07-17 13:55:48.353000+00:00,2026-07-17 14:08:55.468000+00:00,SELL,1,50,0.0,7507.0,7527.25,7507.0,7527.25,-1012.5,-1012.5,1,0.2697482349806847,1,0.0,1,PASS,,376362.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,1800000,2026-07-17 14:15:40.084000+00:00,2026-07-17 14:20:01.598000+00:00,BUY,1,50,0.0,7534.0,7531.25,7534.0,7531.25,-137.5,-137.5,1,0.03650119458455004,1,0.0,1,PASS,,376562.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,1800000,2026-07-17 14:15:40.084000+00:00,2026-07-17 14:20:41.934000+00:00,BUY,1,50,0.0,7534.0,7531.5,7534.0,7531.5,-125.0,-125.0,1,0.03318290416777276,1,0.0,1,PASS,,376575.0
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,1800000,2026-07-17 14:15:40.084000+00:00,2026-07-17 14:31:47.385000+00:00,BUY,1,50,0.0,7534.0,7528.75,7534.0,7528.75,-262.5,-262.5,1,0.0696840987523228,1,0.0,1,PASS,,376437.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,1800000,2026-07-17 14:26:14.637000+00:00,2026-07-17 14:33:18.051000+00:00,BUY,1,50,0.0,7534.0,7522.25,7534.0,7522.25,-587.5,-587.5,1,0.15595964958853198,1,0.0,1,PASS,,376112.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,1800000,2026-07-17 14:36:48.989000+00:00,2026-07-17 14:50:44.458000+00:00,SELL,1,50,0.0,7530.25,7523.25,7530.25,7523.25,350.0,350.0,1,0.09295840111550081,1,0.0,1,PASS,,376162.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,1800000,2026-07-17 14:42:21.322000+00:00,2026-07-17 14:52:55.184000+00:00,SELL,1,50,0.0,7531.0,7520.25,7531.0,7520.25,537.5,537.5,1,0.14274332757933875,1,0.0,1,PASS,,376012.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,1800000,2026-07-17 14:47:33.670000+00:00,2026-07-17 15:01:48.468000+00:00,SELL,1,50,0.0,7530.5,7509.75,7530.5,7509.75,1037.5,1037.5,1,0.2755461124759312,1,0.0,1,PASS,,375487.5
