symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,4bbfad35-cfda-4f27-bf38-a857d99b56d1,1800000,46226.68823,46226.70906,SELL,1,50,-0.000284385,,7449.375,7454.125,7449.375,237.5,237.5,1,0.063723,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,83ae8437-ced0-4342-954a-410344755eab,1800000,46226.69177,46226.7126,SELL,1,50,-0.001307468,,7439.125,7452.375,7439.125,662.5,662.5,1,0.177796,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,f16e6c84-b388-48c7-9cc9-e1c35290a94a,1800000,46226.69524,46226.71608,SELL,1,50,-0.002562743,,7445.875,7452.875,7445.875,350,350,1,0.093923,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,23bf87c8-f426-4ae4-b8fe-6f6eb62a9e66,1800000,46226.6988,46226.71963,SELL,1,50,-0.000189167,,7446.625,7443.875,7446.625,-137.5,-137.5,1,0.036943,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,3f4cd88d-7be6-40ea-8e48-8f7ab2a9de77,1800000,46226.70258,46226.72341,SELL,1,50,-0.000641046,,7447.125,7439.625,7447.125,-375,-375,1,0.100812,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,c12f0def-c74b-42c7-9747-9d1face1d198,1800000,46226.70615,46226.72698,SELL,1,50,-0.000763874,,7450.625,7443.375,7450.625,-362.5,-362.5,1,0.097402,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,46264fab-d9a5-45b9-b304-51fe37bf873b,1800000,46226.71012,46226.73095,SELL,1,50,-0.001122029,,7441.625,7445.875,7441.625,212.5,212.5,1,0.057079,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,ac960de4-c92d-4a1b-ba90-578dd6ca6b7d,1800000,46226.71436,46226.7352,SELL,1,50,-0.001862687,,7438.625,7442.875,7438.625,212.5,212.5,1,0.057102,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,8518f637-cf82-4bbc-af8e-50855246c74c,1800000,46226.71815,46226.73898,SELL,1,50,-0.002132865,,7437.875,7446.625,7437.875,437.5,437.5,1,0.117503,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,141f6724-9b11-4235-8c0c-04bc97c8d59e,1800000,46226.72167,46226.7425,SELL,1,50,-0.000900099,,7441.125,7443.125,7441.125,100,100,1,0.02687,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,65f8a4b8-39af-452b-82af-b7755896427e,1800000,46226.72541,46226.74624,SELL,1,50,-0.000809596,,7439.125,7447.875,7439.125,437.5,437.5,1,0.117483,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,4ddc199e-7892-4f57-a39c-14bb715c3681,1800000,46226.72892,46226.74976,SELL,1,50,-0.001841235,,7432.375,7449.625,7432.375,862.5,862.5,1,0.231555,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,532836e3-bcc5-4b75-9579-7fa3fbdd6b91,1800000,46226.73252,46226.75336,SELL,1,50,-0.000800247,,7430.125,7440.625,7430.125,525,525,1,0.141117,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,00409206-e663-4b8e-87ea-315064620104,1800000,46226.73603,46226.75686,SELL,1,50,-0.000944956,,7429.625,7436.625,7429.625,350,350,1,0.094129,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,fa69d851-72eb-4dc0-a604-71b321bd43d2,1800000,46226.73961,46226.76044,SELL,1,50,-0.001848569,,7431.875,7436.875,7431.875,250,250,1,0.067233,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,e689a712-20e1-4418-acb5-84d8d83af459,1800000,46226.74395,46226.76478,SELL,1,50,-0.001427193,,7429.875,7440.875,7429.875,550,550,1,0.147832,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,4e6e2ac3-56f8-4f8b-aa3e-3f3903c19e02,1800000,46226.74751,46226.76834,SELL,1,50,-0.000637538,,7433.375,7433.125,7433.375,-12.5,-12.5,1,0.003363,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,fa3fea6f-358c-4a53-916d-a8ebf3146e08,1800000,46226.75209,46226.77293,SELL,1,50,-0.000392383,,7435.625,7431.875,7435.625,-187.5,-187.5,1,0.050458,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,ac9ef662-ff14-4fef-855d-dba3885a0eb2,1800000,46226.75565,46226.77648,SELL,1,50,-0.001043945,,7430.125,7428.625,7430.125,-75,-75,1,0.020192,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,db06327a-838b-4703-8103-94ce08ad89c4,1800000,46226.75934,46226.78017,SELL,1,50,-0.00084839,,7428.375,7433.375,7428.375,250,250,1,0.067264,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,2486cdd8-3fb3-4fd6-94c9-d9ef44f62236,1800000,46226.76288,46226.78372,SELL,1,50,-0.001632512,,7433.625,7431.125,7433.625,-125,-125,1,0.033642,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,75ff2c00-c64b-4dfc-82df-2288d7ab1c11,1800000,46226.76635,46226.78719,SELL,1,50,-0.002244604,,7432.375,7431.375,7432.375,-50,-50,1,0.013456,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,f70caa71-701d-4b33-9b3a-160b56a94a11,1800000,46226.77013,46226.79096,SELL,1,50,-0.001003152,,7427.875,7433.375,7427.875,275,275,1,0.073991,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,3b578c97-3462-430d-b17a-b5592ba2d454,1800000,46226.77366,46226.79449,SELL,1,50,-0.000884046,,7429.875,7436.75,7429.875,343.75,343.75,1,0.092446,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,f4161563-bf86-4b48-8e43-4515c5a74ce3,1800000,46226.77793,46226.79876,SELL,1,50,-0.001744112,,7427.875,7430.125,7427.875,112.5,112.5,1,0.030282,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,63faa84d-4c2e-411e-9888-ed7384288940,1800000,46226.78156,46226.8024,SELL,1,50,-0.000320083,,7427.375,7431.625,7427.375,212.5,212.5,1,0.057188,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,27a83c20-2fbb-49ee-8924-53f9a3eae5f5,1800000,46226.78584,46226.80668,SELL,1,50,-0.001622179,,7434.875,7432.625,7434.875,-112.5,-112.5,1,0.030272,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,dbade155-f2be-4b00-9347-8be35e75b876,1800000,46226.78966,46226.8105,SELL,1,50,-0.001649938,,7438.125,7428.625,7438.125,-475,-475,1,0.127884,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,3fbc34c4-973b-4fed-b184-dfc05342976c,1800000,46226.79319,46226.81403,SELL,1,50,-0.001967288,,7431.875,7432.875,7431.875,50,50,1,0.013454,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,a3262c35-3999-432b-b0f3-ea5e2a50838d,1800000,46226.7969,46226.81773,SELL,1,50,-0.000101992,,7431.625,7429.375,7431.625,-112.5,-112.5,1,0.030285,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,537fa564-2ef6-4d9f-aecf-e46bcbf3102c,1800000,46226.80061,46226.82145,SELL,1,50,-0.00041659,,7425.875,7429.125,7425.875,162.5,162.5,1,0.043747,1,0,1,PASS,
ES,ES,500,26628.8,26628.8,24498.5,28173.27,26628.8,24498.5,28173.27,78a55d5d-4ded-4b14-aac0-87b267a26df9,1800000,46226.80439,46226.82522,SELL,1,50,-0.000744405,,7423.375,7429.875,7423.375,325,325,1,0.087485,1,0,1,PASS,
