symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,3600000,2026-03-09 13:51:10.081000+00:00,2026-03-09 14:51:09.063000+00:00,BUY,1,50,0.0,6654.0,6692.25,6654.0,6692.25,1912.5,1912.5,1,0.5748422001803427,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,3600000,2026-03-09 14:01:18.186000+00:00,2026-03-09 15:01:26.823000+00:00,BUY,1,50,0.0,6656.5,6695.5,6656.5,6695.5,1950.0,1950.0,1,0.5858934875685421,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,3600000,2026-03-09 14:11:24.650000+00:00,2026-03-09 15:11:12.012000+00:00,BUY,1,50,0.0,6646.0,6701.0,6646.0,6701.0,2750.0,2750.0,1,0.8275654529040024,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,3600000,2026-03-09 14:21:21.386000+00:00,2026-03-09 15:21:33.806000+00:00,BUY,1,50,0.0,6650.25,6707.75,6650.25,6707.75,2875.0,2875.0,1,0.8646291492801023,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,3600000,2026-03-09 14:31:27.884000+00:00,2026-03-09 15:31:39.282000+00:00,BUY,1,50,0.0,6665.5,6714.25,6665.5,6714.25,2437.5,2437.5,1,0.7313779911484509,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,3600000,2026-03-09 14:41:53.325000+00:00,2026-03-09 15:32:20.293000+00:00,BUY,1,50,0.0,6680.0,6710.75,6680.0,6710.75,1537.5,1537.5,1,0.4603293413173653,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,3600000,2026-03-09 14:52:02.247000+00:00,2026-03-09 15:41:49.432000+00:00,BUY,1,50,0.0,6695.75,6703.0,6695.75,6703.0,362.5,362.5,1,0.10827763880073181,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,3600000,2026-03-09 15:02:02.468000+00:00,2026-03-09 15:52:11.117000+00:00,BUY,1,50,0.0,6698.0,6711.0,6698.0,6711.0,650.0,650.0,1,0.19408778739922367,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,3600000,2026-03-09 15:12:03.668000+00:00,2026-03-09 16:02:01.950000+00:00,BUY,1,50,0.0,6701.0,6712.5,6701.0,6712.5,575.0,575.0,1,0.17161617669004625,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,3600000,2026-03-09 15:22:11.646000+00:00,2026-03-09 16:03:00.128000+00:00,BUY,1,50,0.0,6710.0,6711.5,6710.0,6711.5,75.0,75.0,1,0.022354694485842028,1,0.0,1,PASS,
