symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags,notional
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,1800000,2026-08-26 14:01:44.854000+00:00,2026-08-26 14:03:45.554000+00:00,SELL,1,20,0.0,29304.0,29319.0,29304.0,29319.0,-300.0,-300.0,1,0.05118755118755119,1,0.0,1,PASS,,586380.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,1800000,2026-08-26 14:03:46.047000+00:00,2026-08-26 14:05:56.840000+00:00,BUY,1,20,0.0,29319.5,29299.0,29319.5,29299.0,-410.0,-410.0,1,0.06991933696004365,1,0.0,1,PASS,,585980.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,1800000,2026-08-26 14:03:46.551000+00:00,2026-08-26 14:08:57.973000+00:00,BUY,1,20,0.0,29318.75,29285.0,29318.75,29285.0,-675.0,-675.0,1,0.1151140481773609,1,0.0,1,PASS,,585700.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,1800000,2026-08-26 14:05:46.216000+00:00,2026-08-26 14:08:58.475000+00:00,BUY,1,20,0.0,29298.5,29285.25,29298.5,29285.25,-265.0,-265.0,1,0.045224158233356654,1,0.0,1,PASS,,585705.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,1800000,2026-08-26 14:08:58.986000+00:00,2026-08-26 14:15:59.422000+00:00,SELL,1,20,0.0,29285.5,29238.25,29285.5,29238.25,945.0,945.0,1,0.16134264397056564,1,0.0,1,PASS,,584765.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,1800000,2026-08-26 14:11:39.739000+00:00,2026-08-26 14:16:39.528000+00:00,SELL,1,20,0.0,29266.5,29241.5,29266.5,29241.5,500.0,500.0,1,0.08542189875796559,1,0.0,1,PASS,,584830.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,1800000,2026-08-26 14:11:40.241000+00:00,2026-08-26 14:19:00.609000+00:00,SELL,1,20,0.0,29266.0,29251.5,29266.0,29251.5,290.0,290.0,1,0.049545547734572544,1,0.0,1,PASS,,585030.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,1800000,2026-08-26 14:12:38.954000+00:00,2026-08-26 14:21:42.125000+00:00,SELL,1,20,0.0,29240.5,29223.0,29240.5,29223.0,350.0,350.0,1,0.05984849780270515,1,0.0,1,PASS,,584460.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,1800000,2026-08-26 14:14:20.697000+00:00,2026-08-26 14:24:02.943000+00:00,SELL,1,20,0.0,29257.0,29213.75,29257.0,29213.75,865.0,865.0,1,0.14782787025327274,1,0.0,1,PASS,,584275.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,1800000,2026-08-26 14:14:59.191000+00:00,2026-08-26 14:24:23.661000+00:00,SELL,1,20,0.0,29245.75,29202.5,29245.75,29202.5,865.0,865.0,1,0.14788473538890265,1,0.0,1,PASS,,584050.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,10,,1800000,2026-08-26 14:15:40.132000+00:00,2026-08-26 14:26:25.057000+00:00,SELL,1,20,0.0,29235.0,29180.0,29235.0,29180.0,1100.0,1100.0,1,0.18813066529844363,1,0.0,1,PASS,,583600.0
