symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags,notional
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,1800000,2026-09-02 14:22:33.983000+00:00,2026-09-02 14:22:44.550000+00:00,BUY,1,50.0,0.0,7679.0,7678.25,7679.0,7678.25,-37.5,-37.5,1,0.009766896731345226,1,0.0,1,PASS,,383912.5
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,1800000,2026-09-02 14:22:34.482000+00:00,2026-09-02 14:24:13.262000+00:00,BUY,1,50.0,0.0,7679.25,7679.25,7679.25,7679.25,0.0,0.0,1,0.0,1,0.0,1,PASS,,383962.5
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,1800000,2026-09-02 14:24:05.134000+00:00,2026-09-02 14:24:14.152000+00:00,BUY,1,50.0,0.0,7679.5,7679.0,7679.5,7679.0,-25.0,-25.0,1,0.006510840549514943,1,0.0,1,PASS,,383950.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,1800000,2026-09-02 14:24:05.633000+00:00,2026-09-02 14:26:24.013000+00:00,BUY,1,50.0,0.0,7679.5,7681.0,7679.5,7681.0,75.0,75.0,1,0.019532521648544826,1,0.0,1,PASS,,384050.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,1800000,2026-09-02 14:26:04.780000+00:00,2026-09-02 14:27:45.716000+00:00,BUY,1,50.0,0.0,7679.0,7680.0,7679.0,7680.0,50.0,50.0,1,0.013022528975126969,1,0.0,1,PASS,,384000.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,1800000,2026-09-02 14:26:05.273000+00:00,2026-09-02 14:29:16.409000+00:00,BUY,1,50.0,0.0,7679.0,7680.75,7679.0,7680.75,87.5,87.5,1,0.022789425706472195,1,0.0,1,PASS,,384037.5
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,1800000,2026-09-02 14:29:16.909000+00:00,2026-09-02 14:29:25.394000+00:00,SELL,1,50.0,0.0,7680.75,7680.25,7680.75,7680.25,25.0,25.0,1,0.006509780945871172,1,0.0,1,PASS,,384012.5
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,1800000,2026-09-02 14:29:31.086000+00:00,2026-09-02 14:29:55.921000+00:00,BUY,1,50.0,0.0,7680.0,7679.0,7680.0,7679.0,-50.0,-50.0,1,0.013020833333333334,1,0.0,1,PASS,,383950.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,1800000,2026-09-02 14:30:15.629000+00:00,2026-09-02 14:31:16.517000+00:00,BUY,1,50.0,0.0,7678.75,7677.5,7678.75,7677.5,-62.5,-62.5,1,0.016278691193228063,1,0.0,1,PASS,,383875.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,1800000,2026-09-02 14:32:17.824000+00:00,2026-09-02 14:32:36.219000+00:00,BUY,1,50.0,0.0,7678.25,7678.25,7678.25,7678.25,0.0,0.0,1,0.0,1,0.0,1,PASS,,383912.5
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,10,,1800000,2026-09-02 14:34:18.293000+00:00,2026-09-02 14:34:27.496000+00:00,SELL,1,50.0,0.0,7678.75,7680.25,7678.75,7680.25,-75.0,-75.0,1,0.019534429431873678,1,0.0,1,PASS,,384012.5
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,11,,1800000,2026-09-02 14:34:18.787000+00:00,2026-09-02 14:36:38.105000+00:00,SELL,1,50.0,0.0,7678.75,7683.5,7678.75,7683.5,-237.5,-237.5,1,0.06185902653426665,1,0.0,1,PASS,,384175.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,12,,1800000,2026-09-02 14:36:38.601000+00:00,2026-09-02 14:37:37.941000+00:00,BUY,1,50.0,0.0,7683.5,7683.5,7683.5,7683.5,0.0,0.0,1,0.0,1,0.0,1,PASS,,384175.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,13,,1800000,2026-09-02 14:38:27.660000+00:00,2026-09-02 14:40:10.161000+00:00,SELL,1,50.0,0.0,7681.75,7685.0,7681.75,7685.0,-162.5,-162.5,1,0.042308067823087186,1,0.0,1,PASS,,384250.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,14,,1800000,2026-09-02 14:40:10.668000+00:00,2026-09-02 14:40:39.538000+00:00,BUY,1,50.0,0.0,7685.25,7685.5,7685.25,7685.5,12.5,12.5,1,0.0032529846133827786,1,0.0,1,PASS,,384275.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,15,,1800000,2026-09-02 14:44:21.082000+00:00,2026-09-02 14:44:30.234000+00:00,BUY,1,50.0,0.0,7689.25,7689.25,7689.25,7689.25,0.0,0.0,1,0.0,1,0.0,1,PASS,,384462.5
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,16,,1800000,2026-09-02 14:44:21.668000+00:00,2026-09-02 14:44:31.111000+00:00,BUY,1,50.0,0.0,7689.25,7688.75,7689.25,7688.75,-25.0,-25.0,1,0.006502584777449036,1,0.0,1,PASS,,384437.5
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,17,,1800000,2026-09-02 14:44:22.084000+00:00,2026-09-02 14:46:31.338000+00:00,BUY,1,50.0,0.0,7689.5,7685.0,7689.5,7685.0,-225.0,-225.0,1,0.05852136029650823,1,0.0,1,PASS,,384250.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,18,,1800000,2026-09-02 14:44:22.593000+00:00,2026-09-02 14:47:32.179000+00:00,BUY,1,50.0,0.0,7689.5,7685.0,7689.5,7685.0,-225.0,-225.0,1,0.05852136029650823,1,0.0,1,PASS,,384250.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,19,,1800000,2026-09-02 14:48:12.208000+00:00,2026-09-02 14:49:33.075000+00:00,BUY,1,50.0,0.0,7686.25,7683.5,7686.25,7683.5,-137.5,-137.5,1,0.03577817531305903,1,0.0,1,PASS,,384175.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,20,,1800000,2026-09-02 14:51:53.485000+00:00,2026-09-02 14:53:24.289000+00:00,BUY,1,50.0,0.0,7681.5,7681.5,7681.5,7681.5,0.0,0.0,1,0.0,1,0.0,1,PASS,,384075.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,21,,1800000,2026-09-02 14:53:24.778000+00:00,2026-09-02 14:54:14.280000+00:00,SELL,1,50.0,0.0,7681.5,7680.5,7681.5,7680.5,50.0,50.0,1,0.013018290698431297,1,0.0,1,PASS,,384025.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,22,,1800000,2026-09-02 14:55:05.422000+00:00,2026-09-02 15:03:17.710000+00:00,SELL,1,50.0,0.0,7680.75,7679.5,7680.75,7679.5,62.5,62.5,1,0.01627445236467793,1,0.0,1,PASS,,383975.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,23,,1800000,2026-09-02 14:55:55.145000+00:00,2026-09-02 15:04:31.313000+00:00,SELL,1,50.0,0.0,7681.25,7682.0,7681.25,7682.0,-37.5,-37.5,1,0.009764035801464606,1,0.0,1,PASS,,384100.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,24,,1800000,2026-09-02 15:01:46.990000+00:00,2026-09-02 15:04:31.313000+00:00,SELL,1,50.0,0.0,7678.25,7682.0,7678.25,7682.0,-187.5,-187.5,1,0.04883925373620292,1,0.0,1,PASS,,384100.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,25,,1800000,2026-09-02 15:01:47.483000+00:00,2026-09-02 15:04:31.313000+00:00,SELL,1,50.0,0.0,7678.25,7682.0,7678.25,7682.0,-187.5,-187.5,1,0.04883925373620292,1,0.0,1,PASS,,384100.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,26,,1800000,2026-09-02 15:01:47.985000+00:00,2026-09-02 15:04:31.313000+00:00,SELL,1,50.0,0.0,7678.0,7682.0,7678.0,7682.0,-200.0,-200.0,1,0.052096900234436055,1,0.0,1,PASS,,384100.0
ESU6,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,27,,1800000,2026-09-02 15:02:07.199000+00:00,2026-09-02 15:04:31.313000+00:00,SELL,1,50.0,0.0,7679.0,7682.0,7679.0,7682.0,-150.0,-150.0,1,0.039067586925380905,1,0.0,1,PASS,,384100.0
