symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,3600000,2026-03-19 16:03:15.870000+00:00,2026-03-19 17:03:16.897000+00:00,SELL,1,50,0.0,6647.75,6629.75,6647.75,6629.75,900.0,900.0,1,0.2707683050656237,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,3600000,2026-03-19 16:13:28.975000+00:00,2026-03-19 17:13:30.656000+00:00,SELL,1,50,0.0,6640.0,6617.75,6640.0,6617.75,1112.5,1112.5,1,0.33509036144578314,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,3600000,2026-03-19 16:24:03.499000+00:00,2026-03-19 17:24:15.133000+00:00,SELL,1,50,0.0,6636.0,6633.75,6636.0,6633.75,112.5,112.5,1,0.033905967450271246,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,3600000,2026-03-19 16:35:16.359000+00:00,2026-03-19 17:35:08.883000+00:00,SELL,1,50,0.0,6637.0,6626.75,6637.0,6626.75,512.5,512.5,1,0.15443724574355883,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,3600000,2026-03-19 16:45:30.319000+00:00,2026-03-19 17:37:58.785000+00:00,SELL,1,50,0.0,6640.25,6626.0,6640.25,6626.0,712.5,712.5,1,0.21460035390233803,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,3600000,2026-03-19 16:56:24.075000+00:00,2026-03-19 17:45:40.641000+00:00,SELL,1,50,0.0,6629.0,6626.5,6629.0,6626.5,125.0,125.0,1,0.03771307889576105,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,3600000,2026-03-19 17:06:28.619000+00:00,2026-03-19 17:56:25.814000+00:00,SELL,1,50,0.0,6624.75,6634.5,6624.75,6634.5,-487.5,-487.5,1,0.1471753651081173,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,3600000,2026-03-19 17:17:11.833000+00:00,2026-03-19 18:06:29.812000+00:00,SELL,1,50,0.0,6621.75,6632.5,6621.75,6632.5,-537.5,-537.5,1,0.16234379129384227,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,3600000,2026-03-19 17:27:25.491000+00:00,2026-03-19 18:17:02.490000+00:00,SELL,1,50,0.0,6634.0,6643.25,6634.0,6643.25,-462.5,-462.5,1,0.13943322279167922,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,3600000,2026-03-19 17:47:52.747000+00:00,2026-03-19 18:27:27.666000+00:00,SELL,1,50,0.0,6624.25,6639.25,6624.25,6639.25,-750.0,-750.0,1,0.2264407291391478,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,10,,3600000,2026-03-19 17:58:06.851000+00:00,2026-03-19 18:39:20.486000+00:00,SELL,1,50,0.0,6634.75,6629.0,6634.75,6629.0,287.5,287.5,1,0.08666490824823844,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,11,,3600000,2026-03-19 18:08:19.873000+00:00,2026-03-19 18:47:53.320000+00:00,SELL,1,50,0.0,6632.75,6628.75,6632.75,6628.75,200.0,200.0,1,0.06030681090045607,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,12,,3600000,2026-03-19 18:18:33.191000+00:00,2026-03-19 18:58:18.044000+00:00,SELL,1,50,0.0,6639.25,6641.25,6639.25,6641.25,-100.0,-100.0,1,0.030123884474903037,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,13,,3600000,2026-03-19 18:28:27.785000+00:00,2026-03-19 19:08:11.495000+00:00,SELL,1,50,0.0,6637.5,6673.75,6637.5,6673.75,-1812.5,-1812.5,1,0.5461393596986817,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,14,,3600000,2026-03-19 18:50:25.096000+00:00,2026-03-19 19:18:25.597000+00:00,SELL,1,50,0.0,6626.25,6682.5,6626.25,6682.5,-2812.5,-2812.5,1,0.8488964346349746,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,15,,3600000,2026-03-19 19:00:48.223000+00:00,2026-03-19 19:28:38.615000+00:00,SELL,1,50,0.0,6650.25,6660.75,6650.25,6660.75,-525.0,-525.0,1,0.15788880117288823,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,16,,3600000,2026-03-19 19:10:52.620000+00:00,2026-03-19 19:45:00.896000+00:00,SELL,1,50,0.0,6681.5,6664.0,6681.5,6664.0,875.0,875.0,1,0.26191723415400736,1,0.0,1,PASS,
