symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,3600000,2026-04-01 13:32:39.069000+00:00,2026-04-01 13:43:52.609000+00:00,SELL,1,50,0.0,6615.0,6602.5,6615.0,6602.5,625.0,625.0,1,0.1889644746787604,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,3600000,2026-04-01 13:55:17.240000+00:00,2026-04-01 14:43:54.268000+00:00,BUY,1,50,0.0,6605.25,6624.0,6605.25,6624.0,937.5,937.5,1,0.28386510730101056,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,3600000,2026-04-01 14:09:22.039000+00:00,2026-04-01 14:52:07.089000+00:00,BUY,1,50,0.0,6615.75,6631.5,6615.75,6631.5,787.5,787.5,1,0.2380682462305861,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,3600000,2026-04-01 14:26:57.467000+00:00,2026-04-01 14:55:27.888000+00:00,BUY,1,50,0.0,6612.5,6633.25,6612.5,6633.25,1037.5,1037.5,1,0.31379962192816635,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,3600000,2026-04-01 14:37:22.833000+00:00,2026-04-01 15:09:22.158000+00:00,BUY,1,50,0.0,6608.75,6638.25,6608.75,6638.25,1475.0,1475.0,1,0.44637790807641387,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,3600000,2026-04-01 15:03:40.238000+00:00,2026-04-01 15:26:57.644000+00:00,BUY,1,50,0.0,6635.5,6635.75,6635.5,6635.75,12.5,12.5,1,0.0037676135935498455,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,3600000,2026-04-01 15:15:14.530000+00:00,2026-04-01 15:37:20.958000+00:00,BUY,1,50,0.0,6635.0,6639.75,6635.0,6639.75,237.5,237.5,1,0.0715900527505652,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,3600000,2026-04-01 15:25:46.804000+00:00,2026-04-01 15:47:02.996000+00:00,BUY,1,50,0.0,6635.75,6639.0,6635.75,6639.0,162.5,162.5,1,0.04897713144708586,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,3600000,2026-04-01 15:36:09.510000+00:00,2026-04-01 16:03:47.977000+00:00,BUY,1,50,0.0,6636.5,6646.0,6636.5,6646.0,475.0,475.0,1,0.14314774353951631,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,3600000,2026-04-01 15:57:36.820000+00:00,2026-04-01 16:15:02.298000+00:00,BUY,1,50,0.0,6648.75,6643.5,6648.75,6643.5,-262.5,-262.5,1,0.07896221094190638,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,10,,3600000,2026-04-01 16:11:32.018000+00:00,2026-04-01 16:25:45.347000+00:00,BUY,1,50,0.0,6645.75,6642.0,6645.75,6642.0,-187.5,-187.5,1,0.05642703983749013,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,11,,3600000,2026-04-01 16:22:04.396000+00:00,2026-04-01 16:33:58.844000+00:00,BUY,1,50,0.0,6643.75,6639.75,6643.75,6639.75,-200.0,-200.0,1,0.06020696142991533,1,0.0,1,PASS,
