symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags,notional
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,1800000,2026-09-08 14:05:49.720000+00:00,2026-09-08 14:15:53.377000+00:00,SELL,1,20.0,0.0,29478.75,29483.0,29478.75,29483.0,-85.0,-85.0,1,0.01441716490692448,1,0.0,1,PASS,,589660.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,1800000,2026-09-08 14:05:50.213000+00:00,2026-09-08 14:17:03.358000+00:00,SELL,1,20.0,0.0,29479.75,29481.5,29479.75,29481.5,-35.0,-35.0,1,0.005936278292726363,1,0.0,1,PASS,,589630.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,1800000,2026-09-08 14:05:50.716000+00:00,2026-09-08 14:18:02.563000+00:00,SELL,1,20.0,0.0,29478.75,29474.75,29478.75,29474.75,80.0,80.0,1,0.013569096382987745,1,0.0,1,PASS,,589495.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,1800000,2026-09-08 14:05:51.216000+00:00,2026-09-08 14:20:35.084000+00:00,SELL,1,20.0,0.0,29478.75,29478.0,29478.75,29478.0,15.0,15.0,1,0.0025442055718102024,1,0.0,1,PASS,,589560.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,1800000,2026-09-08 14:08:11.043000+00:00,2026-09-08 14:20:55.413000+00:00,SELL,1,20.0,0.0,29466.25,29492.0,29466.25,29492.0,-515.0,-515.0,1,0.08738811351970474,1,0.0,1,PASS,,589840.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,1800000,2026-09-08 14:10:21.403000+00:00,2026-09-08 14:20:56.394000+00:00,SELL,1,20.0,0.0,29448.0,29494.0,29448.0,29494.0,-920.0,-920.0,1,0.15620755229557184,1,0.0,1,PASS,,589880.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,1800000,2026-09-08 14:10:21.912000+00:00,2026-09-08 14:21:04.912000+00:00,SELL,1,20.0,0.0,29447.5,29503.5,29447.5,29503.5,-1120.0,-1120.0,1,0.19016894473215043,1,0.0,1,PASS,,590070.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,1800000,2026-09-08 14:10:23.418000+00:00,2026-09-08 14:24:56.121000+00:00,SELL,1,20.0,0.0,29441.75,29522.0,29441.75,29522.0,-1605.0,-1605.0,1,0.2725721127310707,1,0.0,1,PASS,,590440.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,1800000,2026-09-08 14:14:43.383000+00:00,2026-09-08 14:25:26.386000+00:00,SELL,1,20.0,0.0,29464.5,29516.25,29464.5,29516.25,-1035.0,-1035.0,1,0.17563508629028152,1,0.0,1,PASS,,590325.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,1800000,2026-09-08 14:19:53.413000+00:00,2026-09-08 14:25:45.381000+00:00,SELL,1,20.0,0.0,29477.5,29513.5,29477.5,29513.5,-720.0,-720.0,1,0.12212704605207361,1,0.0,1,PASS,,590270.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,10,,1800000,2026-09-08 14:28:07.942000+00:00,2026-09-08 14:29:57.585000+00:00,SELL,1,20.0,0.0,29497.25,29516.5,29497.25,29516.5,-385.0,-385.0,1,0.06526032087736992,1,0.0,1,PASS,,590330.0
NQU6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,11,,1800000,2026-09-08 14:32:08.680000+00:00,2026-09-08 14:33:28.241000+00:00,BUY,1,20.0,0.0,29500.25,29499.5,29500.25,29499.5,-15.0,-15.0,1,0.002542351336005627,1,0.0,1,PASS,,589990.0
