symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,3600000,2026-04-08 13:32:26.303000+00:00,2026-04-08 14:32:25.388000+00:00,BUY,1,50,0.0,6823.0,6802.0,6823.0,6802.0,-1050.0,-1050.0,1,0.30778250036640775,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,3600000,2026-04-08 14:00:05.239000+00:00,2026-04-08 15:00:15.134000+00:00,BUY,1,50,0.0,6813.25,6794.75,6813.25,6794.75,-925.0,-925.0,1,0.27152973984515466,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,3600000,2026-04-08 14:25:13.042000+00:00,2026-04-08 15:25:23.096000+00:00,BUY,1,50,0.0,6811.0,6798.0,6811.0,6798.0,-650.0,-650.0,1,0.19086771399207164,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,3600000,2026-04-08 14:36:56.184000+00:00,2026-04-08 15:36:46.955000+00:00,BUY,1,50,0.0,6798.25,6804.75,6798.25,6804.75,325.0,325.0,1,0.09561284154010223,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,3600000,2026-04-08 14:48:01.091000+00:00,2026-04-08 15:48:10.589000+00:00,BUY,1,50,0.0,6796.0,6811.75,6796.0,6811.75,787.5,787.5,1,0.23175397292525016,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,3600000,2026-04-08 15:12:08.115000+00:00,2026-04-08 15:49:51.255000+00:00,BUY,1,50,0.0,6793.0,6813.25,6793.0,6813.25,1012.5,1012.5,1,0.29810098630943616,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,3600000,2026-04-08 15:38:37.092000+00:00,2026-04-08 16:12:08.847000+00:00,BUY,1,50,0.0,6807.5,6818.25,6807.5,6818.25,537.5,537.5,1,0.15791406536907823,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,3600000,2026-04-08 16:00:05.078000+00:00,2026-04-08 16:26:23.366000+00:00,BUY,1,50,0.0,6814.75,6814.5,6814.75,6814.5,-12.5,-12.5,1,0.0036685131516196482,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,3600000,2026-04-08 16:13:28.409000+00:00,2026-04-08 16:37:47.809000+00:00,BUY,1,50,0.0,6816.0,6818.5,6816.0,6818.5,125.0,125.0,1,0.03667840375586854,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,3600000,2026-04-08 16:48:10.660000+00:00,2026-04-08 17:00:14.239000+00:00,BUY,1,50,0.0,6825.0,6826.0,6825.0,6826.0,50.0,50.0,1,0.014652014652014652,1,0.0,1,PASS,
