symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags,notional
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,1800000,2026-09-23 14:05:45.086000+00:00,2026-09-23 14:10:43.379000+00:00,SELL,1,20.0,0.0,30822.25,30745.25,30822.25,30745.25,1540.0,1540.0,1,0.24981952972284632,1,0.0,1,PASS,,614905.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,1800000,2026-09-23 14:05:45.086000+00:00,2026-09-23 14:10:43.379000+00:00,SELL,1,20.0,0.0,30822.25,30745.25,30822.25,30745.25,1540.0,1540.0,1,0.24981952972284632,1,0.0,1,PASS,,614905.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,1800000,2026-09-23 14:05:46.093000+00:00,2026-09-23 14:10:43.379000+00:00,SELL,1,20.0,0.0,30823.5,30745.25,30823.5,30745.25,1565.0,1565.0,1,0.253864746054147,1,0.0,1,PASS,,614905.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,1800000,2026-09-23 14:05:46.093000+00:00,2026-09-23 14:10:43.379000+00:00,SELL,1,20.0,0.0,30823.5,30745.25,30823.5,30745.25,1565.0,1565.0,1,0.253864746054147,1,0.0,1,PASS,,614905.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,1800000,2026-09-23 14:05:57.490000+00:00,2026-09-23 14:10:43.379000+00:00,SELL,1,20.0,0.0,30820.0,30745.25,30820.0,30745.25,1495.0,1495.0,1,0.2425373134328358,1,0.0,1,PASS,,614905.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,1800000,2026-09-23 14:07:25.195000+00:00,2026-09-23 14:10:43.379000+00:00,SELL,1,20.0,0.0,30797.0,30745.25,30797.0,30745.25,1035.0,1035.0,1,0.16803584764749813,1,0.0,1,PASS,,614905.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,1800000,2026-09-23 14:09:58.594000+00:00,2026-09-23 14:10:43.379000+00:00,SELL,1,20.0,0.0,30768.5,30745.25,30768.5,30745.25,465.0,465.0,1,0.07556429465199799,1,0.0,1,PASS,,614905.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,1800000,2026-09-23 14:10:01.588000+00:00,2026-09-23 14:10:43.379000+00:00,SELL,1,20.0,0.0,30768.25,30745.25,30768.25,30745.25,460.0,460.0,1,0.07475238273219958,1,0.0,1,PASS,,614905.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,1800000,2026-09-23 14:10:02.618000+00:00,2026-09-23 14:10:43.379000+00:00,SELL,1,20.0,0.0,30768.5,30745.25,30768.5,30745.25,465.0,465.0,1,0.07556429465199799,1,0.0,1,PASS,,614905.0
NQZ6,NQ,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,1800000,2026-09-23 14:12:57.583000+00:00,2026-09-23 14:14:42.259000+00:00,SELL,1,20.0,0.0,30724.0,30716.0,30724.0,30716.0,160.0,160.0,1,0.02603827626611118,1,0.0,1,PASS,,614320.0
