symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,3600000,2026-03-02 14:30:14.992000+00:00,2026-03-02 15:30:20.025000+00:00,BUY,1,50,0.0,6812.75,6860.75,6812.75,6860.75,2400.0,2400.0,1,0.7045613005027339,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,3600000,2026-03-02 14:40:23.420000+00:00,2026-03-02 15:34:28.673000+00:00,BUY,1,50,0.0,6836.0,6853.5,6836.0,6853.5,875.0,875.0,1,0.25599765944997077,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,3600000,2026-03-02 14:50:19.986000+00:00,2026-03-02 15:40:21.023000+00:00,BUY,1,50,0.0,6855.25,6859.75,6855.25,6859.75,225.0,225.0,1,0.06564312023631523,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,3600000,2026-03-02 15:04:35.077000+00:00,2026-03-02 15:50:27.970000+00:00,BUY,1,50,0.0,6865.75,6865.25,6865.75,6865.25,-25.0,-25.0,1,0.0072825255798711,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,3600000,2026-03-02 15:14:09.205000+00:00,2026-03-02 16:01:12.588000+00:00,BUY,1,50,0.0,6873.0,6860.5,6873.0,6860.5,-625.0,-625.0,1,0.1818710897715699,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,3600000,2026-03-02 15:24:25.343000+00:00,2026-03-02 16:03:58.006000+00:00,BUY,1,50,0.0,6862.75,6865.5,6862.75,6865.5,137.5,137.5,1,0.04007139994900004,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,3600000,2026-03-02 15:44:30.229000+00:00,2026-03-02 16:14:13.286000+00:00,BUY,1,50,0.0,6864.5,6878.0,6864.5,6878.0,675.0,675.0,1,0.19666399592104303,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,3600000,2026-03-02 15:54:30.898000+00:00,2026-03-02 16:24:16.947000+00:00,BUY,1,50,0.0,6857.25,6870.25,6857.25,6870.25,650.0,650.0,1,0.18958037114003426,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,3600000,2026-03-02 16:04:34.303000+00:00,2026-03-02 16:34:21.027000+00:00,BUY,1,50,0.0,6868.25,6854.5,6868.25,6854.5,-687.5,-687.5,1,0.20019655661922617,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,3600000,2026-03-02 16:14:45.640000+00:00,2026-03-02 16:43:04.014000+00:00,BUY,1,50,0.0,6879.0,6885.5,6879.0,6885.5,325.0,325.0,1,0.09449047826719,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,10,,3600000,2026-03-02 16:24:39.476000+00:00,2026-03-02 16:44:29.558000+00:00,BUY,1,50,0.0,6871.25,6888.0,6871.25,6888.0,837.5,837.5,1,0.24376932872475898,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,11,,3600000,2026-03-02 16:32:56.660000+00:00,2026-03-02 16:54:28.526000+00:00,BUY,1,50,0.0,6856.0,6886.0,6856.0,6886.0,1500.0,1500.0,1,0.4375729288214702,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,12,,3600000,2026-03-02 16:52:51.457000+00:00,2026-03-02 17:03:01.226000+00:00,BUY,1,50,0.0,6888.5,6885.0,6888.5,6885.0,-175.0,-175.0,1,0.05080931988096102,1,0.0,1,PASS,
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,13,,3600000,2026-03-02 17:13:04.658000+00:00,2026-03-02 17:13:05.607000+00:00,BUY,1,50,0.0,6883.5,6883.0,6883.5,6883.0,-25.0,-25.0,1,0.007263746640517178,1,0.0,1,PASS,
