symbol,root_symbol,margin_day,margin_initial,capital_1x,maint_1x,buffer_1x,initial_req,maint_req,buffer_req,trade_id,clOrdId,horizon_ms,open_ts_utc,close_ts_utc,open_side,qty,contract_multiplier,pred_value,open_exec_px,close_exec_px,open_mid_px,close_mid_px,pnl_db,pnl_calc,dd_dir_ok,dd_pct_move,dd_move_ok,dd_pnl_abs_diff,dd_pnl_ok,dd_status,dd_flags,notional
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,0,,1800000,2026-04-20 13:58:41.051000+00:00,2026-04-20 14:29:51.496000+00:00,BUY,1,50,0.0,7157.25,7148.75,7157.25,7148.75,-425.0,-425.0,1,0.11876069719515177,1,0.0,1,PASS,,357437.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,1,,1800000,2026-04-20 13:58:41.051000+00:00,2026-04-20 14:58:40.610000+00:00,BUY,1,50,0.0,7157.25,7131.5,7157.25,7131.5,-1287.5,-1287.5,1,0.3597750532676657,1,0.0,1,PASS,,356575.0
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,2,,1800000,2026-04-20 13:58:41.051000+00:00,2026-04-20 14:58:40.610000+00:00,BUY,1,50,0.0,7157.25,7131.5,7157.25,7131.5,-1287.5,-1287.5,1,0.3597750532676657,1,0.0,1,PASS,,356575.0
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,3,,1800000,2026-04-20 14:08:45.492000+00:00,2026-04-20 14:58:40.610000+00:00,BUY,1,50,0.0,7151.5,7131.5,7151.5,7131.5,-1000.0,-1000.0,1,0.2796616094525624,1,0.0,1,PASS,,356575.0
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,4,,1800000,2026-04-20 14:19:28.403000+00:00,2026-04-20 15:00:30.659000+00:00,BUY,1,50,0.0,7150.75,7134.0,7150.75,7134.0,-837.5,-837.5,1,0.23424116351431667,1,0.0,1,PASS,,356700.0
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,5,,1800000,2026-04-20 14:40:24.178000+00:00,2026-04-20 15:08:52.180000+00:00,BUY,1,50,0.0,7144.5,7125.25,7144.5,7125.25,-962.5,-962.5,1,0.26943802925327176,1,0.0,1,PASS,,356262.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,6,,1800000,2026-04-20 14:50:18.227000+00:00,2026-04-20 15:10:52.848000+00:00,BUY,1,50,0.0,7147.0,7127.5,7147.0,7127.5,-975.0,-975.0,1,0.2728417517839653,1,0.0,1,PASS,,356375.0
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,7,,1800000,2026-04-20 15:20:46.021000+00:00,2026-04-20 15:29:48.008000+00:00,SELL,1,50,0.0,7128.75,7139.5,7128.75,7139.5,-537.5,-537.5,1,0.1507978257057689,1,0.0,1,PASS,,356975.0
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,8,,1800000,2026-04-20 15:31:38.943000+00:00,2026-04-20 15:41:52.636000+00:00,SELL,1,50,0.0,7139.25,7139.75,7139.25,7139.75,-25.0,-25.0,1,0.0070035367860769695,1,0.0,1,PASS,,356987.5
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,9,,1800000,2026-04-20 15:52:07.387000+00:00,2026-04-20 16:12:33.523000+00:00,BUY,1,50,0.0,7134.0,7136.0,7134.0,7136.0,100.0,100.0,1,0.02803476310625175,1,0.0,1,PASS,,356800.0
ES,ES,500.0,26628.8,26628.8,24498.496,28173.270399999998,26628.8,24498.496,28173.270399999998,10,,1800000,2026-04-20 16:02:10.459000+00:00,2026-04-20 16:22:27.327000+00:00,BUY,1,50,0.0,7134.25,7134.75,7134.25,7134.75,25.0,25.0,1,0.007008445176437607,1,0.0,1,PASS,,356737.5
